drug1,drug2,ddi,pca_max_0,pca_max_1,pca_max_2,pca_max_3,pca_max_4,pca_max_5,pca_max_6,pca_max_7,pca_max_8,pca_max_9,pca_max_10,pca_max_11,pca_max_12,pca_max_13,pca_max_14,pca_max_15,pca_max_16,pca_max_17,pca_max_18,pca_max_19,pca_max_20,pca_max_21,pca_max_22,pca_max_23,pca_max_24,pca_max_25,pca_max_26,pca_min_0,pca_min_1,pca_min_2,pca_min_3,pca_min_4,pca_min_5,pca_min_6,pca_min_7,pca_min_8,pca_min_9,pca_min_10,pca_min_11,pca_min_12,pca_min_13,pca_min_14,pca_min_15,pca_min_16,pca_min_17,pca_min_18,pca_min_19,pca_min_20,pca_min_21,pca_min_22,pca_min_23,pca_min_24,pca_min_25,pca_min_26
CID000002955,CID000004543,0.0,10.172512548024718,-0.04360184138102402,0.06203726757434054,0.0007668177089154952,0.06557303405428828,0.4482430063433735,0.16039754495635442,0.25238127170800917,0.0970086650413231,0.18280555298372272,0.08995016496120763,0.12090689093047506,0.09243429002273597,0.0028489214805134146,0.8185237265759425,0.5899348640117934,0.13890992846675554,-0.06512935984021885,0.06065141219217917,0.26590953247800087,0.907224124473837,-0.10671826242232144,0.16206508389910657,-0.031694646825548414,0.05966674636028353,0.09095320080609388,-0.0024432509445230094,-2.544446128116574,-0.5234352158059701,-0.28898798592127317,-1.2421559144259047,-0.06847752223353563,0.12477585052299554,-0.31815114643617537,-0.20015911146252713,-0.03673505983565523,-2.8199043325118875,-2.493046028845166,-1.449146506155705,-1.0250732951127737,-0.11823196632625976,-0.004912835761158078,-0.12762577887748633,-0.02685892131809462,-0.563907433603416,-0.02626227656093305,0.05537026306036509,-0.0578835345770192,-0.15608799239675197,0.02723027381991275,-0.06058072920034799,-0.10331328281856202,-0.039757673341615764,-0.1357901759060646
CID000004189,CID000004543,0.0,10.172512548024718,0.5643621498597037,-0.24180244124448524,-1.2421559144259047,0.2365298838033701,0.8709465282616815,0.9951231376567349,-0.1792865622301491,0.0970086650413231,-2.8199043325118875,1.4537611390651768,-0.6895199374616054,-1.0250732951127737,1.0424839443903156,1.7788043700397858,0.5899348640117934,0.13890992846675554,0.9458822064959085,0.030661754011726022,0.26590953247800087,0.907224124473837,-0.15608799239675197,0.16206508389910657,-0.06058072920034799,0.14470449651741288,0.09095320080609388,-0.1357901759060646,-2.444853662223176,-0.04360184138102402,-0.28898798592127317,-1.8546818410791621,-0.06847752223353563,0.4482430063433735,0.16039754495635442,-0.20015911146252713,-1.8795127020957159,-5.514769264474467,-2.493046028845166,-1.449146506155705,-1.3347124584847117,-0.11823196632625976,0.8185237265759425,0.2744569695135141,-0.609708648362298,-0.563907433603416,-0.02626227656093305,-0.38175788863929727,0.42034488682617344,-0.20515847678363663,0.009842177371555141,-0.35011412452879764,-0.10331328281856202,-0.025698258715558954,-0.26975877454686215
CID000004044,CID000004543,0.0,10.172512548024718,-0.04360184138102402,0.08497734205731673,-0.010180968006732037,0.019325382525967466,0.4482430063433735,0.16039754495635442,0.288603621234647,0.0970086650413231,0.14089886597851772,0.1642208219469489,0.1554958459930756,0.07326043079926857,0.05358504332937258,0.8185237265759425,0.5899348640117934,0.13890992846675554,-0.02818047705511735,0.20956919117871642,0.26590953247800087,0.907224124473837,0.022017576723412688,0.16206508389910657,0.2187188206929031,-0.10331328281856202,0.1933612909353562,0.6887173039678361,-2.6303924149647857,-0.4567221404777203,-0.28898798592127317,-1.2421559144259047,-0.06847752223353563,0.07833631309144119,-0.3787358909194255,-0.20015911146252713,-0.00791358464564658,-2.8199043325118875,-2.493046028845166,-1.449146506155705,-1.0250732951127737,-0.11823196632625976,-0.07004287672833029,-0.06129742635443628,-0.0642319936710753,-0.563907433603416,-0.02626227656093305,0.0794356810651454,-0.014662955572077613,-0.15608799239675197,-0.023216476162965433,-0.06058072920034799,-0.20056283992134977,0.09095320080609388,-0.1357901759060646
CID000001206,CID000004543,0.0,10.172512548024718,-0.04360184138102402,-0.24221519328379373,-0.6460829333217678,-0.06847752223353563,0.4482430063433735,0.16039754495635442,0.12635037335798768,0.8830937004776737,-1.0395822309340446,-2.493046028845166,-1.2060914042636985,-0.2913693448466478,-0.11823196632625976,0.8185237265759425,0.5899348640117934,0.13890992846675554,-0.563907433603416,0.9269367102564485,1.3714347731196908,0.907224124473837,-0.15608799239675197,0.16206508389910657,0.023777339360742337,-0.08799730937360889,0.09095320080609388,-0.07091179878414447,-2.2480258735576095,-0.3884392079173309,-0.28898798592127317,-1.2421559144259047,-0.2087950763633953,0.29002377270256174,-0.5125667938060636,-0.20015911146252713,0.0970086650413231,-2.8199043325118875,-3.004278755733261,-1.449146506155705,-1.0250732951127737,-0.40797601167488173,0.14805232488301284,0.16358665479073986,-0.31610652583075205,-1.2691558317546048,-0.02626227656093305,0.26590953247800087,-0.24774062756880832,-0.19390689579404602,0.07629968493116296,-0.06058072920034799,-0.10331328281856202,0.05152267408259023,-0.1357901759060646
CID000002118,CID000004543,1.0,10.172512548024718,-0.04360184138102402,0.0621426961465408,-0.01733783599084188,0.059181933943684636,0.4482430063433735,0.16039754495635442,0.24645648798003683,0.0970086650413231,0.1874977773912103,0.08718567988061277,0.12014524908969376,0.11010037023045485,0.03282332370339508,0.8185237265759425,0.5899348640117934,0.13890992846675554,-0.06587684374128382,0.07717299672816967,0.26590953247800087,0.907224124473837,-0.08493833540772591,0.16206508389910657,0.05970334907493681,0.012299255969770738,0.09095320080609388,-0.04714703410013625,-2.6264641211776087,-0.5100162010782194,-0.28898798592127317,-1.2421559144259047,-0.06847752223353563,0.1221473931506156,-0.3374665217911048,-0.20015911146252713,-0.025037882656572634,-2.8199043325118875,-2.493046028845166,-1.449146506155705,-1.0250732951127737,-0.11823196632625976,-0.030866925818080936,-0.1417600275288619,-0.06145107997646968,-0.563907433603416,-0.02626227656093305,0.05977923643762337,-0.07274876536729674,-0.15608799239675197,0.07736679946039607,-0.06058072920034799,-0.10331328281856202,-0.021027013100608616,-0.1357901759060646
CID000002995,CID000004543,0.0,10.223985846397941,-0.04360184138102402,-0.2033660595242057,-0.7239716058582727,-0.06847752223353563,0.4482430063433735,0.16039754495635442,-0.09366458577527785,0.729969027236433,-1.2059826453368805,-2.493046028845166,-1.315239808622355,-0.5665089788093995,-0.11823196632625976,0.8185237265759425,0.5899348640117934,0.3652318694887514,-0.563907433603416,-0.02626227656093305,0.26590953247800087,0.907224124473837,-0.10532743125665855,0.16206508389910657,0.04672478115724977,-0.09757472946638858,0.09095320080609388,-0.013367173152089545,10.172512548024718,-0.38058299917319294,-0.28898798592127317,-1.2421559144259047,-0.11419548882196336,0.25754705198235855,-0.26035556365066914,-0.20015911146252713,0.0970086650413231,-2.8199043325118875,-3.128237220418087,-1.449146506155705,-1.0250732951127737,-0.6914790528225646,0.19082351139975806,0.4739646584900065,0.13890992846675554,-0.6466586519215366,-0.20973147088840605,0.23869392606405204,0.7638475379597229,-0.15608799239675197,0.12967436917930875,-0.06058072920034799,-0.10331328281856202,0.046583509775028946,-0.1357901759060646
CID000003059,CID000004543,0.0,10.172512548024718,-0.04360184138102402,0.06620277785574336,-0.002522206441765616,0.0474638010374493,0.4482430063433735,0.16039754495635442,0.27380392175472895,0.0970086650413231,0.18806404145415048,0.1117480951525717,0.12762760574771423,0.07447666231636249,0.06248476961224141,0.8185237265759425,0.5899348640117934,0.13890992846675554,-0.06492214417019024,0.12637942417925896,0.26590953247800087,0.907224124473837,-0.026468097497026638,0.16206508389910657,0.06925129271764621,-0.032458185170007696,0.09095320080609388,0.23886977576531282,-2.625349832769883,-0.48860879717668626,-0.28898798592127317,-1.2421559144259047,-0.06847752223353563,0.09757155020874712,-0.3404096602293022,-0.20015911146252713,0.0019944692097678598,-2.8199043325118875,-2.493046028845166,-1.449146506155705,-1.0250732951127737,-0.11823196632625976,-0.028737862033521848,-0.12033301296351348,-0.05352333899109489,-0.563907433603416,-0.02626227656093305,0.025337719229876467,-0.05488919058910475,-0.15608799239675197,0.04613079353146234,-0.06058072920034799,-0.10331328281856202,0.05434552006008416,-0.1357901759060646
CID000003158,CID000004543,1.0,10.20367043561031,-0.04360184138102402,-0.19159317806196222,-0.6984894189429863,-0.06847752223353563,0.4482430063433735,0.16039754495635442,-0.0938431333840843,0.6919680641062864,-1.1487057621657417,-2.493046028845166,-1.2608423753502271,-0.5250811058446364,-0.11823196632625976,0.8185237265759425,0.5899348640117934,0.25532022548580946,-0.563907433603416,-0.02626227656093305,0.32153761837977723,0.907224124473837,-0.13498825501728653,0.16206508389910657,0.09538963662838099,-0.10331328281856202,0.10843976290477257,-0.0239275612647612,10.172512548024718,-0.38020576097533354,-0.28898798592127317,-1.2421559144259047,-0.11998300331061316,0.24853571409736686,-0.24789330478482488,-0.20015911146252713,0.0970086650413231,-2.8199043325118875,-3.050221313483413,-1.449146506155705,-1.0250732951127737,-0.6136210984333741,0.18625294601090103,0.4403570315147219,0.13890992846675554,-0.7805074717761619,-0.12581290347490048,0.26590953247800087,0.8823417038074516,-0.15608799239675197,0.14046514199648785,-0.06058072920034799,-0.15231886802309855,0.09095320080609388,-0.1357901759060646
CID000002375,CID000004543,0.0,10.172512548024718,-0.04360184138102402,0.38671140958808276,0.22251893527564431,0.027156180438716274,0.4482430063433735,4.160175376376576,-0.20015911146252713,0.4882827905313451,0.4626637505562536,-0.3294996336809184,-0.05557467606813507,0.05353358542646472,-0.11823196632625976,0.8185237265759425,0.5899348640117934,0.13890992846675554,-0.016371639855333575,-0.02626227656093305,0.26590953247800087,0.907224124473837,-0.019791433308344326,0.16206508389910657,0.032702806932996695,0.04557838994118378,0.09095320080609388,-0.1357901759060646,-2.7761294612977006,-0.42983221180225295,-0.28898798592127317,-1.2421559144259047,-0.06847752223353563,-3.416846767047298,0.16039754495635442,-0.8770349365237416,0.0970086650413231,-2.8199043325118875,-2.493046028845166,-1.449146506155705,-1.0250732951127737,-0.13851337241689474,-0.15287045212343664,0.037532107404587796,0.057556387804686936,-0.563907433603416,-0.05264355897644697,0.01722071009626424,-0.013468249350533201,-0.15608799239675197,-0.010025237368039081,-0.06058072920034799,-0.10331328281856202,-0.018578060710748384,-0.17063347962121478
CID000002160,CID000004543,1.0,10.213277451839218,-0.04360184138102402,-0.21068001269047834,-0.695160755019559,-0.06847752223353563,0.4482430063433735,0.16039754495635442,-0.07023004395232903,0.7075488150328193,-1.1740833104828199,-2.493046028845166,-1.2668082500227777,-0.5554118241784742,-0.11823196632625976,0.8185237265759425,0.5899348640117934,0.30580176714995,-0.563907433603416,-0.02626227656093305,0.26590953247800087,0.9287458327329408,-0.1319628186788035,0.16206508389910657,0.0266251701407191,-0.10331328281856202,0.09095320080609388,-0.03188586400735681,10.172512548024718,-0.3555548733409857,-0.28898798592127317,-1.2421559144259047,-0.11193953021809232,0.2868703877657293,-0.23579600072695364,-0.20015911146252713,0.0970086650413231,-2.8199043325118875,-3.116593365034993,-1.449146506155705,-1.0250732951127737,-0.6254639838571201,0.17619062889004194,0.4517877392455335,0.13890992846675554,-0.7432111196685313,-0.1488220673461682,0.25932639753081566,0.907224124473837,-0.15608799239675197,0.15774063932551985,-0.06058072920034799,-0.1309753950771592,0.006320149992115463,-0.1357901759060646
CID000003784,CID000004543,0.0,10.172512548024718,-0.04360184138102402,0.07179977332064047,0.00578611884385484,0.08718440898318694,0.4482430063433735,0.16039754495635442,0.285447266407847,0.0970086650413231,0.1873901789765719,0.11332747901443295,0.15495600366893147,0.08384485426518135,-0.001668969867663371,0.8185237265759425,0.5899348640117934,0.13890992846675554,-0.061171830851094684,0.02012090574043516,0.26590953247800087,0.907224124473837,0.014715846867921684,0.16206508389910657,-0.06058072920034799,0.05847128915843873,0.09095320080609388,-0.11732160164753538,-2.6196798466835016,-0.5169261556585099,-0.28898798592127317,-1.2421559144259047,-0.06847752223353563,0.16619160666944616,-0.31211294598639533,-0.20015911146252713,-0.04916928401222312,-2.8199043325118875,-2.493046028845166,-1.449146506155705,-1.0250732951127737,-0.11823196632625976,-0.004653280551522393,-0.15270256237794524,-0.02307945505518176,-0.563907433603416,-0.02626227656093305,0.06035245043752159,0.049971288793776145,-0.15608799239675197,-0.03718625988277306,-0.22303385533668263,-0.10331328281856202,-0.12228481646262981,-0.1357901759060646
CID000004011,CID000004543,0.0,10.172512548024718,-0.04360184138102402,0.05954820004951858,-0.19837230839264197,0.12507187464865968,0.4482430063433735,0.16039754495635442,-0.005800183165140249,0.0970086650413231,-0.3041554144389598,-0.4564859203771648,-0.19120143106648851,-0.27119267324300317,-0.11823196632625976,0.8185237265759425,0.5899348640117934,0.550564916275858,0.3355584323008747,-0.02626227656093305,0.26590953247800087,1.1723143884434193,0.01518404311792293,0.16206508389910657,-0.06058072920034799,0.0030033996634731336,0.09095320080609388,0.055192494919909296,10.031689014953173,-0.47902130520734165,-0.28898798592127317,-1.2421559144259047,-0.06847752223353563,0.12115492082064021,-0.05027608040204974,-0.20015911146252713,-0.11866136736543809,-2.8199043325118875,-2.493046028845166,-1.449146506155705,-1.0250732951127737,-0.2863964785752634,0.12540273635766988,0.2227323362565599,0.13890992846675554,-0.563907433603416,-0.9944064917676101,-0.9041752367133057,0.907224124473837,-0.15608799239675197,0.1184090369265913,-0.11368991893930441,-0.10331328281856202,0.0019596808909786226,-0.1357901759060646
CID000003937,CID000004543,1.0,10.172512548024718,-0.04360184138102402,0.06504049594932029,0.003487075937458846,0.06353468235990702,0.4482430063433735,0.16039754495635442,0.2578003584212583,0.0970086650413231,0.18655599656062022,0.11167160443319626,0.12664732883944083,0.12453232817845983,-0.004623427198430108,0.8185237265759425,0.5899348640117934,0.13890992846675554,-0.050757988171129545,0.08634863031032453,0.26590953247800087,0.907224124473837,-0.12825637865672823,0.16206508389910657,-0.030513706335826736,0.05410965653496762,0.09095320080609388,-0.007359265359741918,-2.623331663890978,-0.5096048705347519,-0.28898798592127317,-1.2421559144259047,-0.06847752223353563,0.11086124050044686,-0.3388990137434718,-0.20015911146252713,-0.020151404591577163,-2.8199043325118875,-2.493046028845166,-1.449146506155705,-1.0250732951127737,-0.11823196632625976,0.008353897359096543,-0.11082046088383032,-0.042640177528906184,-0.563907433603416,-0.02626227656093305,0.07351953620023056,-0.05842635226397948,-0.15608799239675197,0.03389154205743385,-0.06058072920034799,-0.10331328281856202,-0.053911193374327766,-0.1357901759060646
CID000002725,CID000004189,0.0,-2.3832096669175913,0.5643621498597037,0.05115332877555005,-0.08462503238774916,0.2365298838033701,0.8709465282616815,0.9951231376567349,0.2852578860724252,0.07114500635225862,-0.15532210210455885,1.4537611390651768,-0.2557739655755614,-0.16855974993670964,1.0424839443903156,1.7788043700397858,0.2744569695135141,0.7891163185101256,0.9458822064959085,0.030661754011726022,-0.38175788863929727,1.1985394134322434,-0.09195651404689445,0.11891123321658972,-0.06212775062188369,0.14470449651741288,-0.025698258715558954,0.09528015752867575,-2.444853662223176,-0.5487326944192529,-0.24180244124448524,-1.8546818410791621,0.07642306671533554,0.21527102080608476,-0.42636204860931814,-0.1792865622301491,-1.8795127020957159,-5.514769264474467,-0.6212193845441415,-0.6895199374616054,-1.3347124584847117,-0.4624834617688446,0.14835770408041382,0.1468493849341533,-0.609708648362298,0.5309196720705701,-1.0911906418802146,-1.021989096228325,0.42034488682617344,-0.20515847678363663,0.009842177371555141,-0.35011412452879764,0.06638885256767481,-0.09132981633587085,-0.26975877454686215
CID000002802,CID000004189,0.0,-2.444853662223176,0.5643621498597037,0.05371522069440527,-0.009285050837842534,0.2365298838033701,0.8709465282616815,0.9951231376567349,0.270741899611774,-0.012049753089851102,0.19340325757366938,1.4537611390651768,0.1260476976962995,0.10058812984556996,1.0424839443903156,1.7788043700397858,0.2744569695135141,-0.03697198947226134,0.9458822064959085,0.13265360742692495,0.10195318949618723,0.42034488682617344,-0.15060614420579516,0.048886365876917276,0.1371544219192115,0.14470449651741288,-0.02476663058571017,-0.16769382464915528,-2.6311364789519933,-0.5222554682803228,-0.24180244124448524,-1.8546818410791621,0.06810642399365063,0.13185155968324988,-0.3407092055299949,-0.1792865622301491,-1.8795127020957159,-5.514769264474467,0.095893060718614,-0.6895199374616054,-1.3347124584847117,0.0027622666325616257,-0.013900450489648143,-0.14503886741437072,-0.609708648362298,-0.06263526787148822,0.030661754011726022,-0.38175788863929727,-0.07689541705225345,-0.20515847678363663,0.009842177371555141,-0.35011412452879764,-0.11236343153708184,-0.025698258715558954,-0.26975877454686215
CID000002083,CID000004189,1.0,9.908401853323593,0.5643621498597037,0.12238354852238395,0.02432372715001035,0.2365298838033701,0.8709465282616815,0.9951231376567349,-0.004870260914254156,-0.33155700277674277,0.3622510233379142,1.4537611390651768,0.400425100248517,0.09034834787576329,1.0424839443903156,1.7788043700397858,0.2744569695135141,-0.21916428306899907,0.9458822064959085,0.10290145636446138,0.03029081007491676,0.42034488682617344,-0.06640293874060746,0.0104391952248451,0.014403676540388233,0.14470449651741288,0.0037755246391996643,-0.043333798291855866,-2.444853662223176,-0.4941386834024916,-0.24180244124448524,-1.8546818410791621,0.14419665886596464,0.0093194895567482,0.04127607404498468,-0.1792865622301491,-1.8795127020957159,-5.514769264474467,0.6910934097025825,-0.6895199374616054,-1.3347124584847117,0.22624528921129833,-0.09677055084999484,-0.10536371809427514,-0.609708648362298,-0.16136537287649222,0.030661754011726022,-0.38175788863929727,-0.08836531029093174,-0.20515847678363663,0.009842177371555141,-0.35011412452879764,0.011336168635535361,-0.025698258715558954,-0.26975877454686215
CID000004034,CID000004189,0.0,-2.444853662223176,0.5643621498597037,0.05188359059685675,-0.07921715456388098,0.2365298838033701,0.8709465282616815,0.9951231376567349,0.29242012203004575,0.06216333337848151,-0.12558703004159552,1.4537611390651768,-0.21754163011620287,-0.1433649982853092,1.0424839443903156,1.7788043700397858,0.2744569695135141,0.7195718973699211,0.9458822064959085,0.030661754011726022,-0.38175788863929727,1.1203667898808358,-0.09138719882454906,0.10839904092082095,-0.010859331304825387,0.14470449651741288,-0.022178676477794645,0.09079822180171035,-2.5473754800326454,-0.5449371567728969,-0.24180244124448524,-1.8546818410791621,0.07583663376306991,0.2039620007776381,-0.41719799670282826,-0.1792865622301491,-1.8795127020957159,-5.514769264474467,-0.5587354073635967,-0.6895199374616054,-1.3347124584847117,-0.4168505845750774,0.13626641133394918,0.12457475907759342,-0.609708648362298,0.5005909226373335,-1.0111023002629815,-0.9441329004129319,0.42034488682617344,-0.20515847678363663,0.009842177371555141,-0.35011412452879764,0.03338698287037409,-0.025698258715558954,-0.26975877454686215
CID000003899,CID000004189,0.0,-2.444853662223176,0.5643621498597037,0.049594318560157453,-0.047718898417537264,0.2365298838033701,0.8709465282616815,0.9951231376567349,0.23723534208323205,-0.08574219061990897,0.07841781996582944,1.4537611390651768,0.11515131639721476,0.0927342176248235,1.0424839443903156,1.7788043700397858,0.2744569695135141,-0.05755184758366545,0.9458822064959085,0.07500977314197763,0.042870428879930506,0.42034488682617344,-0.11515418126579362,0.02869359262427397,-0.034424413685069204,0.14470449651741288,-0.025698258715558954,-0.015225731635894763,-2.6258941005548726,-0.4878881028799261,-0.24180244124448524,-1.8546818410791621,0.0783001260824806,0.13812615414467802,-0.3020268899902685,-0.1792865622301491,-1.8795127020957159,-5.514769264474467,0.1279815320067818,-0.6895199374616054,-1.3347124584847117,0.02733417757556119,0.024826606856549575,-0.15282108803033245,-0.609708648362298,-0.0456005052984791,0.030661754011726022,-0.38175788863929727,-0.056070779394991666,-0.20515847678363663,0.009842177371555141,-0.35011412452879764,0.0569187016516461,-0.04444115735178552,-0.26975877454686215
CID000002764,CID000004189,1.0,9.908202656671651,0.5643621498597037,0.11823004037351281,0.02760918623472466,0.2365298838033701,0.8709465282616815,0.9951231376567349,-0.005910171544063852,-0.33036864688544887,0.3680524760227929,1.4537611390651768,0.3949533277385909,0.08069355163768015,1.0424839443903156,1.7788043700397858,0.2744569695135141,-0.2600786774042551,0.9458822064959085,0.0851421511718877,0.02390175493404169,0.42034488682617344,-0.0664784021570855,0.009842177371555141,0.035526418838859146,0.14470449651741288,0.01283292437363542,-0.021278599381825105,-2.444853662223176,-0.46872831914958407,-0.24180244124448524,-1.8546818410791621,0.1364801676483479,0.014085581304174265,0.04209961999444836,-0.1792865622301491,-1.8795127020957159,-5.514769264474467,0.6843582954448583,-0.6895199374616054,-1.3347124584847117,0.2294623064741549,-0.11507897581016611,-0.11496182345394973,-0.609708648362298,-0.149787468430212,0.030661754011726022,-0.38175788863929727,-0.08515821808876516,-0.20515847678363663,0.0015914646190756596,-0.35011412452879764,0.02113191044815162,-0.025698258715558954,-0.26975877454686215
CID000004171,CID000004189,1.0,9.91207183759414,0.5643621498597037,0.11365534175845814,-0.0015999160427075648,0.2365298838033701,0.8709465282616815,0.9951231376567349,0.00441946662851813,-0.3646490485149715,0.23683273181259573,1.4537611390651768,0.37383258751284265,0.04886904780071559,1.0424839443903156,1.7788043700397858,0.2744569695135141,-0.20705017554004307,0.9458822064959085,0.09744620854361424,0.018891014794820186,0.42034488682617344,-0.06189124408852713,0.009842177371555141,-0.003278554053477385,0.14470449651741288,-0.0028692844066753424,-0.04866635435743355,-2.444853662223176,-0.4713266148357866,-0.24180244124448524,-1.8546818410791621,0.13904357663194902,0.019679457064752146,0.056078611566944436,-0.1792865622301491,-1.8795127020957159,-5.514769264474467,0.702494719967642,-0.6895199374616054,-1.3347124584847117,0.24552453240312866,-0.045360931263087156,-0.09014459488058457,-0.609708648362298,-0.14038274548630908,0.030661754011726022,-0.38175788863929727,-0.08344115550529174,-0.20515847678363663,0.0012843611685840889,-0.35011412452879764,0.02054426002781258,-0.025698258715558954,-0.26975877454686215
CID000003463,CID000004189,0.0,-2.444853662223176,0.5643621498597037,0.049734425199600245,-0.06936402584530857,0.2365298838033701,0.8709465282616815,0.9951231376567349,0.2514459689683731,-0.10852774374539084,0.005815733923631175,1.4537611390651768,0.11315765005825362,0.024053758978321422,1.0424839443903156,1.7788043700397858,0.2744569695135141,-0.05756912873715916,0.9458822064959085,0.10650074871357423,0.05247827764427836,0.42034488682617344,-0.13024399662992628,0.032460917631740915,-0.08341234571305292,0.14470449651741288,-0.025698258715558954,0.10064428285794587,-2.630081925080791,-0.48164395146958683,-0.24180244124448524,-1.8546818410791621,0.0731897727687065,0.13671529909094002,-0.2565971934053786,-0.1792865622301491,-1.8795127020957159,-5.514769264474467,0.17771865083638919,-0.6895199374616054,-1.3347124584847117,0.12903435569917168,0.06439909188847913,-0.10446130763535978,-0.609708648362298,-0.060442063174728666,0.030661754011726022,-0.38175788863929727,-0.07837390411565817,-0.20515847678363663,0.009842177371555141,-0.35011412452879764,0.015857797332075207,-0.05564243541912273,-0.26975877454686215
CID000003696,CID000004189,0.0,10.22557111717838,0.5643621498597037,-0.207243703115175,-0.7307490744200238,0.2365298838033701,0.8709465282616815,0.9951231376567349,-0.10411188514781884,0.7694096125198345,-1.2272824687557515,1.4537611390651768,-0.6895199374616054,-0.56622029333194,1.0424839443903156,1.7788043700397858,0.45867589292868505,0.35628879108638356,0.9458822064959085,0.030661754011726022,0.18827718546562744,0.7720969091083045,-0.10249468906761361,0.09827126936722069,0.029799910059039023,0.14470449651741288,0.05997080168612077,-0.011166322238431642,-2.444853662223176,-0.3575485463114869,-0.24180244124448524,-1.8546818410791621,-0.12734910797915516,0.26096528636441085,-0.2676013322606866,-0.1792865622301491,-1.8795127020957159,-5.514769264474467,-3.123896113277432,-1.3263290027916577,-1.3347124584847117,-0.6912878346348248,0.17363298736659127,0.2744569695135141,-0.609708648362298,-0.6419180976065647,-0.22454043020855474,-0.38175788863929727,0.42034488682617344,-0.20515847678363663,0.009842177371555141,-0.35011412452879764,-0.09908955469317209,-0.025698258715558954,-0.26975877454686215
CID000003440,CID000004189,1.0,-2.444853662223176,0.5643621498597037,0.016528245090772963,0.10002367922587942,0.2365298838033701,0.8709465282616815,0.9951231376567349,0.24891916774442732,0.14832666268579087,0.14329306298943514,1.4537611390651768,0.011076106381390075,0.2462086389414798,1.0424839443903156,1.7788043700397858,0.2744569695135141,-0.2074301439836232,0.9458822064959085,0.030661754011726022,0.8093658721445502,0.572361576540719,2.051330725627536,0.009842177371555141,-0.35011412452879764,0.14470449651741288,-0.024571919227539568,-0.26975877454686215,-2.6337690744285065,-0.39199201689253954,-0.24180244124448524,-1.8546818410791621,-0.02901217668528376,0.014896295399618509,-0.4751530586440631,-0.1792865622301491,-1.8795127020957159,-5.514769264474467,0.287003476174626,-0.6895199374616054,-1.3347124584847117,0.07457834372885246,-0.07014977490000829,-0.24012738891654772,-0.609708648362298,0.09969921092929657,-0.10714983080604285,-0.38175788863929727,0.42034488682617344,-0.20515847678363663,-1.1362125456882142,-0.7340043488431014,-0.2804457956584365,-0.025698258715558954,-0.41612806802420066
CID000002476,CID000004189,0.0,9.908401853323593,0.5643621498597037,0.12238354852238395,0.02432372715001035,0.2365298838033701,0.8709465282616815,0.9951231376567349,-0.004870260914254156,-0.33155700277674277,0.3622510233379142,1.4537611390651768,0.400425100248517,0.09034834787576329,1.0424839443903156,1.7788043700397858,0.2744569695135141,-0.21916428306899907,0.9458822064959085,0.10290145636446138,0.03029081007491676,0.42034488682617344,-0.06640293874060746,0.0104391952248451,0.014403676540388233,0.14470449651741288,0.0037755246391996643,-0.043333798291855866,-2.444853662223176,-0.4941386834024916,-0.24180244124448524,-1.8546818410791621,0.14419665886596464,0.0093194895567482,0.04127607404498468,-0.1792865622301491,-1.8795127020957159,-5.514769264474467,0.6910934097025825,-0.6895199374616054,-1.3347124584847117,0.22624528921129833,-0.09677055084999484,-0.10536371809427514,-0.609708648362298,-0.16136537287649222,0.030661754011726022,-0.38175788863929727,-0.08836531029093174,-0.20515847678363663,0.009842177371555141,-0.35011412452879764,0.011336168635535361,-0.025698258715558954,-0.26975877454686215
CID000003148,CID000004189,0.0,-2.444853662223176,0.5643621498597037,0.06100938222247255,-0.0033686429052306385,0.2365298838033701,0.8709465282616815,0.9951231376567349,0.2515375666760539,-0.032182066057230244,0.16295475893018785,1.4537611390651768,0.10065404753790859,0.07714518010711599,1.0424839443903156,1.7788043700397858,0.2744569695135141,0.0080007533658503,0.9458822064959085,0.030661754011726022,0.012342777813170183,0.42034488682617344,-0.10822524404902992,0.04000188674100094,-0.0507063168681568,0.14470449651741288,-0.025698258715558954,-0.01662011436980829,-2.6144474685797228,-0.5258828018395602,-0.24180244124448524,-1.8546818410791621,0.0663912015939933,0.13604390748289902,-0.33021588437151184,-0.1792865622301491,-1.8795127020957159,-5.514769264474467,0.05691355323790678,-0.6895199374616054,-1.3347124584847117,-0.020343832913281866,0.0005750078282036677,-0.11552346164016561,-0.609708648362298,-0.04491592073916073,0.021101093533836324,-0.38175788863929727,-0.04981869945076693,-0.20515847678363663,0.009842177371555141,-0.35011412452879764,0.08392733520173853,-0.09521967995648906,-0.26975877454686215
